Item 1,Item 2,Item 3,Metric,Price
Cinnamon Swirl & Raisin Bagel,"Green Goddess Cobb Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Large",10.14039,17.12
"Bistro French Onion Soup, Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Mac & Cheese, Bread Bowl",10.14113,14.270000000000001
Double Fudge Brownie,"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",10.14296,14.67
Chicken Tortellini Alfredo,"Cream of Chicken & Wild Rice Soup, Bread Bowl",Four Cheese Souffle,10.14788,17.97
"BBQ Chicken Mac & Cheese, Bread Bowl",Steak & Egg on Everything Bagel,"Baked Potato Soup, Cup",10.15124,11.33
Lentil Quinoa Broth Bowl with Chicken,Spinach & Artichoke Souffle,"Bacon Mac & Cheese, Large",10.15414,21.67
"New England Clam Chowder, Bowl","Southwest Chile Lime Ranch Salad with Chicken, Half","Bacon Mac & Cheese, Large",10.15942,21.97
"Asian Sesame Salad with Chicken, Whole",Steak & Egg on Everything Bagel,"New England Clam Chowder, Bread Bowl",10.16628,14.129999999999999
"Greek Salad, Whole","New England Clam Chowder, Bread Bowl","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.16717,14.77
"Fuji Apple Salad with Chicken, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Spinach & Artichoke Souffle,10.17094,22.270000000000003
Soba Noodle Bowl with Chicken,"Bacon Mac & Cheese, Large",Spinach & Artichoke Souffle,10.17169,21.67
"Bacon Mac & Cheese, Large",Steak & Scrambled Egg on Everything Bagel,Asiago Cheese Bagel,10.17264,13.530000000000001
"Baja Mac & Cheese, Large",Spinach & Bacon Souffle,"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",10.17594,17.17
Kids Greek Salad,"BBQ Chicken Mac & Cheese, Bread Bowl",Steak & Scrambled Egg on Everything Bagel,10.18597,11.63
Superfruit Smoothie with Greek yogurt,"Sausage, Egg & Cheese on Brioche","Bacon Mac & Cheese, Bread Bowl",10.18922,18.270000000000003
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",Kids Peanut Butter & Jelly on Whole Grain Bread,"Baja Mac & Cheese, Large",10.19403,17.270000000000003
Spinach & Artichoke Souffle,"Southwest Chile Lime Ranch Salad with Chicken, Whole","BBQ Chicken Flatbread, 2 Flatbreads",10.19582,14.97
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",Greek Yogurt with Mixed Berries & Granola,"BBQ Chicken Mac & Cheese, Large",10.20502,15.57
Spinach & Artichoke Souffle,"Modern Greek Salad with Quinoa, Whole","Mac & Cheese, Large",10.20949,19.07
"Steak & Arugula on Sourdough, Half","Baja Mac & Cheese, Bread Bowl",Steak & Egg on Everything Bagel,10.20984,13.63
"Baja Mac & Cheese, Large",Spinach & Artichoke Souffle,Cheese Pastry,10.21844,15.67
"Green Goddess Cobb Salad with Chicken, Whole",French Toast Bagel,"Bacon Mac & Cheese, Large",10.21885,17.12
"Mac & Cheese, Bread Bowl","Bistro French Onion Soup, Bowl","Sausage, Egg & Cheese on Brioche",10.22054,19.270000000000003
Kitchen Sink Cookie,Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Vegetarian Creamy Tomato Soup, Bread Bowl",10.22057,15.969999999999999
Spinach & Artichoke Souffle,"Baja Mac & Cheese, Bread Bowl","Vegetarian Creamy Tomato Soup, Bowl",10.22555,16.27
"The Italian on Artisan Ciabatta, Whole","Bacon, Egg & Cheese on Brioche",Sourdough Bread Bowl,10.22899,18.27
Cranberry Orange Muffin,"Baja Mac & Cheese, Large",Ham & Swiss Souffle,10.22976,16.57
"Baja Mac & Cheese, Bread Bowl",Spinach & Bacon Souffle,Pastry Ring,10.23194,17.77
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"The Italian on Artisan Ciabatta, Half","Bacon Mac & Cheese, Bread Bowl",10.23782,20.17
Frozen Mocha,Spinach & Artichoke Souffle,"Mac & Cheese, Large",10.25343,17.770000000000003
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Kids BBQ Chicken Mac & Cheese,Spinach & Artichoke Souffle,10.25403,22.270000000000003
Chicken Tortellini Alfredo,"Baja Mac & Cheese, Small",Pecan Roll,10.2571,15.87
Blueberry Bagel,"Bacon Mac & Cheese, Large","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.25935,14.32
"BBQ Chicken Mac & Cheese, Bread Bowl","Asian Sesame Salad with Chicken, Half","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.26149,15.07
Blueberry Bagel,"Baja Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Brioche",10.26245,15.32
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Mac & Cheese, Bread Bowl",Double Fudge Brownie,10.26279,16.67
"Green Goddess Cobb Salad with Chicken, Whole","Mac & Cheese, Bread Bowl","Bacon Turkey Bravo Sandwich on Tomato Basil, Half",10.26587,19.470000000000002
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Broccoli Cheddar Soup, Bread Bowl",Orange Scone,10.26854,12.870000000000001
Frozen Caramel,"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","The Italian on Artisan Ciabatta, Whole",10.2761,16.47
"BBQ Chicken Mac & Cheese, Bread Bowl",Steak & Scrambled Egg on Everything Bagel,Kids Vegetarian Creamy Tomato Soup,10.28381,11.33
"BBQ Chicken Flatbread, 2 Flatbreads",Spinach & Artichoke Souffle,Cinnamon Roll,10.28472,12.77
Cinnamon Crunch Scone,"Baked Potato Soup, Bread Bowl","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.29137,12.870000000000001
"Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Brioche",Mango Smoothie,10.29349,16.669999999999998
Triple Berry Scone,Steak & Scrambled Egg on Everything Bagel,"New England Clam Chowder, Bread Bowl",10.3002,8.93
"Bacon, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",Everything Bagel,10.30889,13.43
"Baja Mac & Cheese, Large",Chocolate Chip Bagel,"Sausage, Egg & Cheese on Brioche",10.31331,17.32
"Southwest Chile Lime Ranch Salad with Chicken, Whole","Green Goddess Cobb Salad with Chicken, Whole","Low-Fat Chicken Noodle Soup, Bread Bowl",10.31472,18.07
"Baked Potato Soup, Bread Bowl","Sausage, Egg & Cheese on Brioche",Cobblestone,10.31883,15.97
"Sausage, Scrambled Egg & Cheese on Brioche","Turkey Sandwich on Whole Grain, Whole","Baked Potato Soup, Bread Bowl",10.3207,12.67
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",10.3211,18.57
"Green Goddess Cobb Salad with Chicken, Whole","Mac & Cheese, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Half",10.32145,19.07
Steak & Egg on Everything Bagel,Brioche Roll,"BBQ Chicken Mac & Cheese, Bread Bowl",10.32165,12.33
Cranberry Walnut Bagel,"Bacon Mac & Cheese, Large","Green Goddess Cobb Salad with Chicken, Whole",10.32917,17.97
"Low-Fat Chicken Noodle Soup, Bread Bowl",Four Cheese Souffle,"BBQ Chicken Flatbread, 2 Flatbreads",10.333,14.770000000000001
Jalapeno Cheddar Bagel,"BBQ Chicken Mac & Cheese, Large","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.33376,19.17
"Caesar Salad with Chicken, Half","BBQ Chicken Mac & Cheese, Bread Bowl",Spinach & Bacon Souffle,10.334,13.57
"Green Goddess Cobb Salad with Chicken, Whole","Broccoli Cheddar Soup, Bread Bowl",Bear Claw,10.33518,15.77
"Baja Mac & Cheese, Large",Steak & Scrambled Egg on Everything Bagel,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half",10.33677,15.63
Pumpkin Muffin,"Green Goddess Cobb Salad with Chicken, Whole","The Italian on Artisan Ciabatta, Whole",10.33927,18.27
"New England Clam Chowder, Bread Bowl",Steak & Egg on Everything Bagel,Cheese Pastry,10.34176,9.03
"Bacon, Scrambled Egg & Cheese on Brioche",Poppyseed Bagel,"BBQ Chicken Mac & Cheese, Bread Bowl",10.35218,13.43
Steak & Egg on Everything Bagel,Orange Scone,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",10.35558,12.43
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","New England Clam Chowder, Bowl","Bistro French Onion Soup, Bread Bowl",10.35579,13.969999999999999
Steak & Scrambled Egg on Everything Bagel,Double Fudge Brownie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",10.35835,12.329999999999998
"BBQ Chicken Mac & Cheese, Large",Triple Chocolate Cookie with Walnuts,Steak & Egg on Everything Bagel,10.3702,11.73
"Green Goddess Cobb Salad with Chicken, Whole","Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",10.37292,21.87
"Green Goddess Cobb Salad with Chicken, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Turkey Sandwich on Whole Grain, Whole",10.37973,17.569999999999997
"New England Clam Chowder, Bread Bowl",Steak & Scrambled Egg on Everything Bagel,"Greek Salad, Whole",10.38256,12.43
"BBQ Chicken Mac & Cheese, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,Kids Peanut Butter & Jelly on Whole Grain Bread,10.38668,14.969999999999999
Sesame Bagel,"Bacon, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",10.39547,13.43
"New England Clam Chowder, Bowl","Baked Potato Soup, Bowl","Bacon Mac & Cheese, Large",10.39555,18.57
"Bacon Mac & Cheese, Large","Tuna Salad Sandwich on Black Pepper Focaccia, Half","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.39881,14.47
"Low-Fat Chicken Noodle Soup, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",Cinnamon Roll,10.40363,15.870000000000001
"BBQ Chicken Mac & Cheese, Large",Chocolate Chip Muffie,Spinach & Bacon Souffle,10.40622,12.57
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Baked Potato Soup, Bread Bowl",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,10.40927,22.269999999999996
Cinnamon Crunch Scone,"New England Clam Chowder, Bread Bowl",Four Cheese Souffle,10.41283,12.370000000000001
"Green Goddess Cobb Salad with Chicken, Whole",Soba Noodle Bowl with Edamame Blend,"Bacon Mac & Cheese, Large",10.41452,23.97
Greek Yogurt with Mixed Berries & Granola,"BBQ Chicken Mac & Cheese, Large",Steak & Scrambled Egg on Everything Bagel,10.4204,13.23
Kids Baja Mac & Cheese,"BBQ Chicken Mac & Cheese, Large",Oatmeal Raisin Cookie with Berries,10.42641,17.97
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",Kitchen Sink Cookie,10.42732,13.57
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Pecan Roll,"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.42783,15.37
"Cream of Chicken & Wild Rice Soup, Bread Bowl","Ham, Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread","Cream of Chicken & Wild Rice Soup, Bread Bowl",10.43287,11.57
"Bacon Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",Jalapeno Cheddar Bagel,10.44303,18.57
"Spicy Thai Salad with Chicken, Whole","Bacon, Egg & Cheese on Artisan Ciabatta","New England Clam Chowder, Bread Bowl",10.44341,21.07
Spinach & Bacon Souffle,"Steak & Arugula on Sourdough, Whole","Mac & Cheese, Large",10.44351,20.27
"New England Clam Chowder, Bread Bowl","Sausage, Egg & Cheese on Brioche","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",10.44865,14.330000000000002
"Sausage, Scrambled Egg & Cheese on Brioche",Cherry Vanilla Bagel,"Baja Mac & Cheese, Large",10.44886,18.97
"Bacon Mac & Cheese, Bread Bowl","Green Goddess Cobb Salad with Chicken, Half","Steak & Arugula on Sourdough, Whole",10.45697,20.97
"Baja Mac & Cheese, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Half",Four Cheese Souffle,10.45723,16.17
"Caesar Salad with Chicken, Whole","Bacon Mac & Cheese, Large","Caesar Salad with Chicken, Whole",10.45745,20.17
Egg & Cheese on Artisan Ciabatta,Sourdough Bread Bowl,"Mac & Cheese, Large",10.4586,14.47
"Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",Triple Chocolate Cookie with Walnuts,"Bacon Mac & Cheese, Bread Bowl",10.46335,11.67
Kids Grilled Cheese on Classic White Bread,"Bacon Mac & Cheese, Large",Ham & Swiss Souffle,10.46668,18.67
"Baja Mac & Cheese, Bread Bowl","Broccoli Cheddar Soup, Cup","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.46702,13.670000000000002
French Croissant,Steak & Egg on Everything Bagel,"Mac & Cheese, Bread Bowl",10.46912,10.030000000000001
"Baja Mac & Cheese, Large",Four Cheese Souffle,Double Fudge Brownie,10.47074,14.97
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Kitchen Sink Cookie,"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",10.47143,13.07
"New England Clam Chowder, Bread Bowl",Egg & Cheese on Artisan Ciabatta,Pumpkin Muffin,10.47376,11.97
"Green Goddess Cobb Salad with Chicken, Whole","Four Cheese Grilled Cheese on Country Rustic, Half","Mac & Cheese, Bread Bowl",10.47645,18.47
Steak & Scrambled Egg on Everything Bagel,"Asian Sesame Salad with Chicken, Half","BBQ Chicken Mac & Cheese, Bread Bowl",10.47688,12.73
"Bacon, Egg & Cheese on Artisan Ciabatta",Chocolate Chip Muffie,"BBQ Chicken Mac & Cheese, Bread Bowl",10.47719,15.57
"Bistro French Onion Soup, Bowl","BBQ Chicken Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Brioche",10.48444,19.270000000000003
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",Bear Claw,"Baked Potato Soup, Bread Bowl",10.48736,12.969999999999999
Steak & Scrambled Egg on Everything Bagel,"The Italian on Artisan Ciabatta, Whole",Frozen Caramel,10.49149,14.129999999999999
"Baja Mac & Cheese, Large",Steak & Egg on Everything Bagel,Chocolate Chipper Cookie,10.51201,11.030000000000001
Steel Cut Oatmeal with Strawberries & Pecans,"Baja Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",10.52113,13.17
"Heritage Ham & Swiss Sandwich on Country Rustic, Half","Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.52122,15.67
Four Cheese Souffle,"BBQ Chicken Mac & Cheese, Bread Bowl","Broccoli Cheddar Soup, Bowl",10.52188,15.77
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Steak & Scrambled Egg on Everything Bagel,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole",10.53649,16.23
"Sausage, Egg & Cheese on Brioche","Baja Mac & Cheese, Bread Bowl",Strawberry Banana Smoothie,10.55424,18.27
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Baja Mac & Cheese, Large","Broccoli Cheddar Soup, Bowl",10.5562,16.67
"Bacon Mac & Cheese, Small","Broccoli Cheddar Soup, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",10.55793,18.07
Spinach & Bacon Souffle,"Broccoli Cheddar Soup, Bread Bowl",Spinach & Bacon Souffle,10.57005,11.270000000000001
"Four Cheese Grilled Cheese on Country Rustic, Whole","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",Kitchen Sink Cookie,10.57107,12.27
"Bistro French Onion Soup, Bread Bowl","New England Clam Chowder, Bowl",Steak & Scrambled Egg on Everything Bagel,10.57117,11.63
"Broccoli Cheddar Soup, Bread Bowl",Pecan Roll,Egg & Cheese on Artisan Ciabatta,10.57352,12.47
"Bacon Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Artisan Ciabatta","Southwest Chile Lime Ranch Salad with Chicken, Half",10.57863,22.67
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","New England Clam Chowder, Bowl","Vegetarian Creamy Tomato Soup, Bread Bowl",10.58059,13.969999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche","Steel Cut Oatmeal with Almonds, Quinoa & Honey",10.58624,16.57
Lentil Quinoa Broth Bowl with Chicken,"Green Goddess Cobb Salad with Chicken, Whole","Baja Mac & Cheese, Large",10.58693,24.47
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",Steak & Egg on Everything Bagel,"Baja Mac & Cheese, Large",10.59608,15.23
"Green Goddess Cobb Salad with Chicken, Half",Double Fudge Brownie,"Baja Mac & Cheese, Bread Bowl",10.59661,14.17
Soba Noodle Bowl with Chicken,"Baja Mac & Cheese, Large","Green Goddess Cobb Salad with Chicken, Whole",10.60447,24.47
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"The Italian on Artisan Ciabatta, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",10.60777,24.169999999999998
"New England Clam Chowder, Bread Bowl",Four Cheese Souffle,Bear Claw,10.60882,12.47
Apple Crunch Muffin,"Bacon Mac & Cheese, Large",Ham & Swiss Souffle,10.60925,16.57
"Bacon Mac & Cheese, Large","Tuna Salad Sandwich on Black Pepper Focaccia, Half",Steak & Scrambled Egg on Everything Bagel,10.6142,12.13
"Bacon, Egg & Cheese on Artisan Ciabatta","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Low-Fat Chicken Noodle Soup, Bread Bowl",10.62001,22.07
"Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Artisan Ciabatta","Asian Sesame Salad with Chicken, Whole",10.63282,21.77
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Steak & Scrambled Egg on Everything Bagel,Kitchen Sink Cookie,10.6427,11.23
Pecan Roll,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Steak & Scrambled Egg on Everything Bagel,10.64321,13.03
"Modern Greek Salad with Quinoa, Whole","Sausage, Scrambled Egg & Cheese on Brioche","Broccoli Cheddar Soup, Bread Bowl",10.65098,17.77
"Baja Mac & Cheese, Bread Bowl",Pastry Ring,Steak & Egg on Everything Bagel,10.65209,15.83
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Baja Mac & Cheese, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Half",10.67314,20.37
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole",Ham & Swiss Souffle,"Mac & Cheese, Large",10.67354,20.77
"BBQ Chicken Mac & Cheese, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Half",Egg & Cheese on Artisan Ciabatta,10.67841,16.17
Chocolate Chipper Cookie,Spinach & Artichoke Souffle,"Bacon Mac & Cheese, Large",10.67978,14.97
"Baja Mac & Cheese, Bread Bowl","Broccoli Cheddar Soup, Cup",Steak & Scrambled Egg on Everything Bagel,10.68241,11.330000000000002
"Baked Potato Soup, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",10.6843,19.27
"Bacon Mac & Cheese, Bread Bowl","Broccoli Cheddar Soup, Cup","Green Goddess Cobb Salad with Chicken, Whole",10.68601,18.07
"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Kitchen Sink Cookie,Steak & Scrambled Egg on Everything Bagel,10.68682,10.73
"Broccoli Cheddar Soup, Bread Bowl",Frozen Mocha,"Sausage, Scrambled Egg & Cheese on Brioche",10.69492,16.47
"BBQ Chicken Mac & Cheese, Bread Bowl",Chocolate Chip Bagel,Egg & Cheese on Brioche,10.69946,15.32
"Baked Potato Soup, Bread Bowl",Frozen Caramel,"Sausage, Egg & Cheese on Brioche",10.70999,18.07
Kids Bacon Mac & Cheese,"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Baked Potato Soup, Bread Bowl",10.71011,18.27
Four Cheese Souffle,"The Italian on Artisan Ciabatta, Whole",Pecan Roll,10.71268,15.469999999999999
"Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Brioche",Pumpkin Muffie,10.71594,13.969999999999999
"Broccoli Cheddar Soup, Bread Bowl",Cinnamon Crunch Scone,"Sausage, Egg & Cheese on Brioche",10.71975,15.870000000000001
"Sausage, Egg & Cheese on Brioche",Cinnamon Swirl & Raisin Bagel,"BBQ Chicken Mac & Cheese, Large",10.72095,17.32
"Baja Mac & Cheese, Bread Bowl",Triple Berry Scone,Four Cheese Souffle,10.73073,13.07
"Sausage, Scrambled Egg & Cheese on Brioche",Superfruit Smoothie with Greek yogurt,"Baja Mac & Cheese, Bread Bowl",10.73302,16.67
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Four Cheese Souffle,Kitchen Sink Cookie,10.73346,14.67
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Low-Fat Chicken Noodle Soup, Cup","BBQ Chicken Mac & Cheese, Bread Bowl",10.73623,16.67
"BBQ Chicken Mac & Cheese, Large",Spinach & Bacon Souffle,"Caesar Salad, Whole",10.73658,17.07
Kids Baked Potato Soup,"BBQ Chicken Mac & Cheese, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",10.75179,18.07
"BBQ Chicken Mac & Cheese, Bread Bowl",Steak & Egg on Everything Bagel,"Caesar Salad with Chicken, Half",10.75415,11.629999999999999
Spinach & Artichoke Souffle,"Bacon Mac & Cheese, Large","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",10.76385,19.17
"Baja Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",Whole Grain Bagel,10.7646,13.43
"Green Goddess Cobb Salad with Chicken, Whole","Asian Sesame Salad with Chicken, Whole","New England Clam Chowder, Bread Bowl",10.76683,20.87
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Mac & Cheese, Bread Bowl",10.76702,14.67
"Broccoli Cheddar Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bread Bowl","Ham, Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread",10.77129,11.57
"Baja Mac & Cheese, Large",Steak & Scrambled Egg on Everything Bagel,"Broccoli Cheddar Soup, Bowl",10.77159,14.330000000000002
Ham & Swiss Souffle,Kitchen Sink Cookie,Chicken Tortellini Alfredo,10.7773,17.07
"Sausage, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",Whole Grain Flatbread,10.78537,16.07
Steak & Scrambled Egg on Everything Bagel,"Four Cheese Grilled Cheese on Country Rustic, Whole",Kitchen Sink Cookie,10.78645,9.93
Steak & Scrambled Egg on Everything Bagel,"Vegetarian Creamy Tomato Soup, Bread Bowl","New England Clam Chowder, Bowl",10.79598,11.629999999999999
French Toast Bagel,"Sausage, Egg & Cheese on Brioche","Bacon Mac & Cheese, Large",10.7994,17.32
"BBQ Chicken Mac & Cheese, Large","Bistro French Onion Soup, Bowl","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.80604,18.270000000000003
"Bacon Mac & Cheese, Bread Bowl",Triple Chocolate Cookie with Walnuts,"Bacon, Egg & Cheese on Brioche",10.80666,16.67
"BBQ Chicken Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Artisan Ciabatta","Caesar Salad, Whole",10.80755,20.07
"Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Artisan Ciabatta",Cheese Pastry,10.8083,16.67
"Steak & Arugula on Sourdough, Half","Green Goddess Cobb Salad with Chicken, Whole","Baja Mac & Cheese, Bread Bowl",10.81039,20.369999999999997
"Baja Mac & Cheese, Bread Bowl","Greek Salad, Whole",Four Cheese Souffle,10.81309,16.57
"Bacon Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Artisan Ciabatta","Baked Potato Soup, Bowl",10.81476,19.27
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Heritage Ham & Swiss Sandwich on Country Rustic, Half","BBQ Chicken Mac & Cheese, Large",10.82031,16.07
"Napa Almond Chicken Salad Sandwich on Country Rustic, Half","BBQ Chicken Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",10.8226,14.270000000000001
Chocolate Chip Muffie,Steak & Egg on Everything Bagel,"BBQ Chicken Mac & Cheese, Large",10.82637,10.63
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Broccoli Cheddar Soup, Bread Bowl",Kids Baja Mac & Cheese,10.82751,16.67
"Bacon Mac & Cheese, Small",Four Cheese Souffle,"New England Clam Chowder, Bread Bowl",10.83157,14.77
Everything Bagel,"BBQ Chicken Mac & Cheese, Large","Sausage, Scrambled Egg & Cheese on Brioche",10.83351,15.43
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half","Mac & Cheese, Bread Bowl","Sausage, Egg & Cheese on Brioche",10.84643,19.67
Lemon Drop Cookie,Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Bacon Mac & Cheese, Bread Bowl",10.86061,16.67
"Bacon Mac & Cheese, Large",Steel Cut Oatmeal with Strawberries & Pecans,"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",10.86134,17.17
"Sausage, Scrambled Egg & Cheese on Brioche","Fuji Apple Salad with Chicken, Whole","Bistro French Onion Soup, Bread Bowl",10.8619,20.169999999999998
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Modern Greek Salad with Quinoa, Whole",10.86219,19.869999999999997
Steak & Egg on Everything Bagel,"Steak & Arugula on Sourdough, Whole","Mac & Cheese, Large",10.86366,18.33
Steel Cut Oatmeal with Strawberries & Pecans,"Baja Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Brioche",10.86444,18.17
Scrambled Egg & Cheese on Brioche,"BBQ Chicken Mac & Cheese, Bread Bowl",Cherry Vanilla Bagel,10.86994,18.57
"Sausage, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Large",Poppyseed Bagel,10.8768,15.43
Egg & Cheese on Artisan Ciabatta,Cranberry Orange Muffin,"Mac & Cheese, Bread Bowl",10.88012,12.67
Ham & Swiss Souffle,"BBQ Chicken Mac & Cheese, Large",Chocolate Pastry,10.8819,17.07
"Low-Fat Chicken Noodle Soup, Bread Bowl","Sausage, Egg & Cheese on Brioche","Southwest Chile Lime Ranch Salad with Chicken, Whole",10.89528,18.270000000000003
Orange Scone,"Baked Potato Soup, Bread Bowl","Sausage, Scrambled Egg & Cheese on Brioche",10.8971,14.27
"Napa Almond Chicken Salad Sandwich on Country Rustic, Half","Sausage, Egg & Cheese on Brioche","Mac & Cheese, Bread Bowl",10.90201,19.270000000000003
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",Frozen Mocha,10.90613,18.57
"Bacon Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Baked Potato Soup, Cup",10.9093,15.27
Cranberry Walnut Bagel,"Bacon Mac & Cheese, Large","Sausage, Egg & Cheese on Brioche",10.90973,18.17
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Flatbread, 1 Flatbread","New England Clam Chowder, Bread Bowl",10.91065,15.27
