Item 1,Item 2,Item 3,Metric,Price
Vanilla Shake,"Bacon, Egg & Cheese Biscuit (California only)",The 1/3 lb. Original Six Dollar Thickburger,10.75622,10.370000000000001
The Breakfast Burger,"Chicken Taquitos, 3 Pieces",The Breakfast Burger,10.75758,9.97
OREO Cookie Shake,Bacon Swiss Crispy Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Bacon",10.76016,9.93
Strawberry Shake,The 1/3 lb. Original Six Dollar Thickburger,"Bacon, Egg & Cheese Biscuit (California only)",10.76475,9.370000000000001
Double All-Natural Burger,Guacamole Turkey Burger,"Grilled Cheese Breakfast Sandwich, Ham",10.7656,19.47
"Burrito California, Steak","Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Original Six Dollar Thickburger,10.76713,8.83
"Super Nachos, Chicken",Chocolate Cake,Monster Biscuit (California only),10.77139,10.17
"Quesadilla, Steak","Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Jalapeno Thickburger,10.77226,9.370000000000001
"Bacon, Egg & Cheese Biscuit (California only)",Chocolate Cake,The 1/2 lb. Mile High Bacon Thickburger,10.77246,9.97
Chocolate Shake,"Bacon, Egg & Cheese Biscuit (California only)",The 1/3 lb. Original Six Dollar Thickburger,10.77428,8.27
Jalapeno Turkey Burger,"Bacon, Egg & Cheese Biscuit (California only)",Double All-Natural Burger,10.7808,12.97
Super Star with Cheese,"Sausage, Egg & Cheese Biscuit",The 1/3 lb. Low Carb Thickburger,10.78258,12.469999999999999
Big Country Breakfast Burrito,Super Star with Cheese,"Hash Brown Nuggets, Small",10.79335,9.27
Jalapeno Turkey Burger,"Grilled Cheese Breakfast Sandwich, Ham",The 1/3 lb. Mile High Bacon Thickburger,10.79557,10.969999999999999
OREO Cookie Shake,"Quesadilla, Chicken","Mile High Bacon, Egg & Cheese Biscuit (California only)",10.79933,7.870000000000001
"Burrito California, Steak",Double All-Natural Burger,"Grilled Cheese Breakfast Sandwich, Ham",10.80438,11.73
"Taco Salad, Ground Beef",Chocolate Chip Cookie,Loaded Breakfast Burrito,10.81857,6.27
"Burrito Especial, Steak",Teriyaki Burger,Monster Biscuit (outside California),10.83287,16.770000000000003
"Super Nachos, Steak",Monster Biscuit (outside California),"Chicken Stars, 6 Pieces",10.83494,13.270000000000001
"Sausage, Egg & Cheese Biscuit",Strawberry Swirl Cheesecake,The 1/2 lb. Western Bacon Thickburger,10.85368,10.870000000000001
Biscuit 'N' Gravy (California only),Steak & Egg Burrito,"Super Nachos, Chicken",10.86141,12.77
Turkey Burger,Western Bacon Cheeseburger,Loaded Breakfast Burrito,10.8648,12.57
CrissCut Fries,"Super Nachos, Chicken",Steak & Egg Burrito,10.88334,10.77
Loaded Breakfast Burrito,Charbroiled Chicken Salad (add dressing),"Super Nachos, Chicken",10.8863,12.07
The 1/3 lb. Jalapeno Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon","Quesadilla, Chicken",10.88805,11.07
"Chicken Stars, 6 Pieces",The 1/2 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon",10.89605,13.770000000000001
The 1/3 lb. Mile High Bacon Thickburger,Kid's Hamburger,Big Country Breakfast Burrito,10.89727,10.27
Charbroiled Chicken Salad (add dressing),The 1/2 lb. Guacamole Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (California only)",10.90537,14.669999999999998
Bacon Swiss Crispy Chicken Sandwich,"Burrito Mexicano, Chicken",Big Country Breakfast Burrito,10.92849,14.33
The 1/3 lb. Western Bacon Thickburger,Monster Biscuit (California only),Kid's Cheeseburger,10.93192,13.07
"Natural-Cut Fries, Large","Super Nachos, Ground Beef",Bacon & Egg Burrito,10.94235,8.77
Super Star with Cheese,Kid's Hamburger,Monster Biscuit (California only),10.94277,11.870000000000001
"Grilled Cheese Breakfast Sandwich, Sausage",The Breakfast Burger,"Hash Brown Nuggets, Large",10.94934,8.97
Monster Biscuit (California only),"Taco Salad, Steak","Chicken Stars, 9 Pieces",10.94995,11.870000000000001
"Super Nachos, Chicken",Onion Rings,Bacon & Egg Burrito,10.96023,8.77
"Grilled Cheese Breakfast Sandwich, Sausage",The Big Carl,"Hand-Breaded Chicken Tenders, 5 Pieces",10.96777,13.27
Charbroiled Santa Fe Chicken Sandwich,Monster Biscuit (outside California),Teriyaki Burger,10.98145,19.270000000000003
Beer-Battered Cod Fish Sandwich,Monster Biscuit (outside California),"Quesadilla, Steak",10.98874,11.67
"Quesadilla, Steak",Monster Biscuit (California only),"Hash Brown Nuggets, Large",10.99693,9.97
Monster Biscuit (outside California),Kid's Hamburger,The Big Carl,10.99728,11.47
Monster Biscuit (California only),"Burrito Especial, Chicken",Famous Star with Cheese,10.99809,14.07
Double All-Natural Burger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Strawberry Swirl Cheesecake,10.9998,13.77
The Big Carl,"Quesadilla, Chicken","Bacon, Egg & Cheese Biscuit (California only)",11.00052,9.77
The 1/2 lb. Original Six Dollar Thickburger,"Hand-Breaded Chicken Tenders, 3 Pieces","Mile High Bacon, Egg & Cheese Biscuit (outside California)",11.00059,13.770000000000001
"Taco Salad, Chicken",Loaded Breakfast Burrito,"Burrito California, Chicken",11.00796,7.27
The 1/3 lb. Original Six Dollar Thickburger,Loaded Breakfast Burrito,"Chicken Stars, 9 Pieces",11.02998,12.07
OREO Cookie Malt,OREO Cookie Shake,"Grilled Cheese Breakfast Sandwich, Bacon",11.03544,5.2700000000000005
Charbroiled Chicken Club Sandwich,"Chicken Taquitos, 5 Pieces",Monster Biscuit (California only),11.05142,15.270000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces","Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Western Bacon Thickburger,11.06538,14.870000000000001
"Taco Salad, Ground Beef","Bacon, Egg & Cheese Biscuit (outside California)",The 1/2 lb. Low Carb Thickburger,11.09549,10.969999999999999
The 1/2 lb. Guacamole Bacon Thickburger,Southwest Chicken Soft Taco,"Grilled Cheese Breakfast Sandwich, Ham",11.10261,12.07
The 1/3 lb. Jalapeno Thickburger,"Chicken Taquitos, 3 Pieces",Big Country Breakfast Burrito,11.1137,11.07
Big Chicken Fillet Sandwich,Monster Biscuit (California only),"Quesadilla, Cheese",11.11594,12.57
Southwest Chicken Soft Taco,Monster Biscuit (California only),"Super Nachos, Chicken",11.13301,11.27
Southwest Chicken Soft Taco,The 1/2 lb. Mile High Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (California only)",11.13408,11.07
OREO Cookie Shake,Monster Biscuit (outside California),Big Hamburger,11.14609,8.37
The 1/3 lb. Original Six Dollar Thickburger,Chocolate Chip Cookie,Monster Biscuit (California only),11.15436,11.469999999999999
Big Country Breakfast Burrito,Jalapeno Turkey Burger,Bacon Swiss Crispy Chicken Sandwich,11.16018,11.23
"Hand-Breaded Chicken Tenders, 3 Pieces","Grilled Cheese Breakfast Sandwich, Sausage",The 1/2 lb. Jalapeno Thickburger,11.16806,13.27
Biscuit 'N' Gravy (outside California),"Super Nachos, Ground Beef",Bacon & Egg Burrito,11.16821,10.77
Monster Biscuit (outside California),"Quesadilla, Cheese",Famous Star with Cheese,11.17101,10.77
Single All-Natural Burger,Big Country Breakfast Burrito,"Quesadilla, Cheese",11.20129,10.47
"Quesadilla, Steak","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/2 lb. Low Carb Thickburger,11.20375,12.27
Big Country Breakfast Burrito,OREO Cookie Malt,"Burrito Mexicano, Chicken",11.20377,9.67
Side of Beans,The 1/2 lb. Jalapeno Thickburger,Steak & Egg Burrito,11.20774,12.77
The 1/2 lb. Low Carb Thickburger,OREO Cookie Shake,"Sausage, Egg & Cheese Biscuit",11.24494,9.969999999999999
The 1/3 lb. Original Six Dollar Thickburger,Big Country Breakfast Burrito,"Burrito California, Chicken",11.24908,9.97
The Big Carl,Chocolate Cake,Loaded Breakfast Burrito,11.25754,8.370000000000001
"Sausage, Egg & Cheese Biscuit",The Breakfast Burger,Charbroiled Chicken Club Sandwich,11.25852,11.57
Monster Biscuit (outside California),Charbroiled Chicken Salad (add dressing),The 1/3 lb. Western Bacon Thickburger,11.26147,16.57
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/2 lb. Original Six Dollar Thickburger,"Hand-Breaded Chicken Tenders, 5 Pieces",11.27553,15.07
"Grilled Cheese Breakfast Sandwich, Sausage",The Breakfast Burger,"Burrito Especial, Steak",11.27742,9.77
The 1/3 lb. Western Bacon Thickburger,Big Hamburger,Steak & Egg Burrito,11.29072,12.07
Strawberry Swirl Cheesecake,"Super Nachos, Steak",Loaded Breakfast Burrito,11.32088,8.57
Vanilla Malt,"Burrito California, Chicken",Loaded Breakfast Burrito,11.32235,7.07
"Burrito Especial, Steak",Monster Biscuit (California only),"Quesadilla, Steak",11.32501,10.770000000000001
"Natural-Cut Fries, Medium",The Big Carl,Steak & Egg Burrito,11.32525,11.27
Monster Biscuit (outside California),Spicy Chicken Sandwich,Vanilla Shake,11.32964,14.53
Loaded Breakfast Burrito,The 1/2 lb. Original Six Dollar Thickburger,"Chicken Stars, 4 Pieces",11.33736,13.270000000000001
Strawberry Shake,Spicy Chicken Sandwich,Monster Biscuit (outside California),11.33817,13.530000000000001
"Burrito California, Chicken",Loaded Breakfast Burrito,Strawberry Malt,11.33877,7.07
Chocolate Malt,Loaded Breakfast Burrito,"Burrito California, Chicken",11.34743,6.27
Chocolate Shake,Spicy Chicken Sandwich,Monster Biscuit (outside California),11.3477,12.43
Charbroiled Chicken Club Sandwich,"Quesadilla, Steak",Loaded Breakfast Burrito,11.34822,10.77
Onion Rings,Monster Biscuit (California only),The 1/2 lb. Low Carb Thickburger,11.35118,14.469999999999999
Western Bacon Cheeseburger,"Bacon, Egg & Cheese Biscuit (California only)",The Breakfast Burger,11.35635,12.87
Vanilla Shake,Monster Biscuit (California only),"Burrito Mexicano, Chicken",11.36037,14.27
Super Star with Cheese,Monster Biscuit (outside California),"Chicken Stars, 6 Pieces",11.36512,14.37
The Breakfast Burger,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Quesadilla, Cheese",11.3658,9.47
"Burrito Mexicano, Chicken",Monster Biscuit (California only),Strawberry Shake,11.3689,13.270000000000001
Made From Scratch Biscuit (outside California),Steak & Egg Burrito,The 1/2 lb. Original Six Dollar Thickburger,11.37206,16.07
Chocolate Shake,"Burrito Mexicano, Chicken",Monster Biscuit (California only),11.37843,12.17
Monster Biscuit (California only),OREO Cookie Shake,Spicy Chicken Sandwich,11.37905,12.43
Steak & Egg Burrito,"Taco Salad, Steak","Burrito Mexicano, Steak",11.38552,9.969999999999999
"Street Taco, Steak",Double All-Natural Burger,Monster Biscuit (outside California),11.38994,15.17
"Chicken Taquitos, 5 Pieces",Western Bacon Cheeseburger,Steak & Egg Burrito,11.3929,15.870000000000001
Big Country Breakfast Burrito,Famous Star with Cheese,"Quesadilla, Chicken",11.39554,9.27
Double Western Bacon Cheeseburger,Bacon & Egg Burrito,Bean & Cheese Burrito,11.40659,9.07
The 1/3 lb. Western Bacon Thickburger,Bacon & Egg Burrito,"Hash Brown Nuggets, Large",11.41314,10.57
Teriyaki Turkey Burger,OREO Cookie Shake,Monster Biscuit (outside California),11.41575,9.07
Monster Biscuit (outside California),"Super Nachos, Chicken",Strawberry Swirl Cheesecake,11.41943,11.07
Loaded Breakfast Burrito,The 1/2 lb. Low Carb Thickburger,Beer-Battered Cod Fish Sandwich,11.42072,13.47
Vanilla Shake,Charbroiled Chicken Club Sandwich,Big Country Breakfast Burrito,11.4213,11.770000000000001
Vanilla Shake,Loaded Breakfast Burrito,"Quesadilla, Cheese",11.423,8.47
Monster Biscuit (California only),"Chicken Stars, 4 Pieces",Double All-Natural Burger,11.42408,17.97
The Breakfast Burger,Charbroiled Santa Fe Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage",11.42599,12.270000000000001
Big Country Breakfast Burrito,Strawberry Shake,Charbroiled Chicken Club Sandwich,11.42983,10.77
"Quesadilla, Cheese",Loaded Breakfast Burrito,Strawberry Shake,11.43153,7.470000000000001
"Super Nachos, Steak","Hand-Breaded Chicken Tenders, 3 Pieces",Monster Biscuit (outside California),11.43267,13.27
Big Country Breakfast Burrito,OREO Cookie Malt,Jalapeno Turkey Burger,11.43546,6.57
"Natural-Cut Fries, Small",The 1/2 lb. Original Six Dollar Thickburger,Steak & Egg Burrito,11.43873,12.870000000000001
Charbroiled Chicken Club Sandwich,Chocolate Shake,Big Country Breakfast Burrito,11.43936,9.67
Loaded Breakfast Burrito,Chocolate Shake,"Quesadilla, Cheese",11.44106,6.37
Strawberry Swirl Cheesecake,The 1/2 lb. Mile High Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)",11.44183,10.870000000000001
Monster Biscuit (California only),The 1/3 lb. Jalapeno Thickburger,Charbroiled Chicken Salad (add dressing),11.45457,15.870000000000001
The 1/3 lb. Low Carb Thickburger,Loaded Breakfast Burrito,"Taco Salad, Chicken",11.45741,10.670000000000002
The 1/3 lb. Jalapeno Thickburger,"Beef, Bean & Cheese Burrito",Steak & Egg Burrito,11.4664,13.17
Double Western Bacon Cheeseburger,Monster Biscuit (California only),"Hard Taco, Ground Beef",11.46799,10.47
The 1/3 lb. Guacamole Bacon Thickburger,Bean & Cheese Burrito,Bacon & Egg Burrito,11.47017,11.870000000000001
Charbroiled Santa Fe Chicken Sandwich,"Quesadilla, Steak",Monster Biscuit (California only),11.47359,13.27
"Taco Salad, Ground Beef","Burrito Mexicano, Chicken",Steak & Egg Burrito,11.48265,12.469999999999999
Bacon Swiss Crispy Chicken Sandwich,"Hand-Breaded Chicken Tenders, 5 Pieces",Loaded Breakfast Burrito,11.48531,14.83
"Super Nachos, Chicken",Steak & Egg Burrito,"Burrito California, Chicken",11.49286,10.47
"Grilled Cheese Breakfast Sandwich, Bacon",The 1/2 lb. Mile High Bacon Thickburger,"Hand-Breaded Chicken Tenders, 3 Pieces",11.49379,13.770000000000001
"Burrito Especial, Chicken",Bacon & Egg Burrito,"Super Nachos, Chicken",11.51287,11.870000000000001
The 1/3 lb. Mile High Bacon Thickburger,Loaded Breakfast Burrito,"Hard Taco, Ground Beef",11.51575,10.770000000000001
Monster Biscuit (outside California),Guacamole Turkey Burger,OREO Cookie Shake,11.51965,14.870000000000001
Chips,Steak & Egg Burrito,The 1/2 lb. Original Six Dollar Thickburger,11.523,12.57
Monster Biscuit (outside California),"Quesadilla, Chicken",Charbroiled Chicken Club Sandwich,11.52385,14.27
"Super Nachos, Steak","Burrito Mexicano, Chicken",Bacon & Egg Burrito,11.5246,11.870000000000001
Turkey Burger,Vanilla Shake,Monster Biscuit (outside California),11.53001,11.47
Monster Biscuit (California only),"Hard Taco, Ground Beef",The 1/3 lb. Guacamole Bacon Thickburger,11.53157,13.27
Strawberry Shake,Turkey Burger,Monster Biscuit (outside California),11.53855,10.47
Turkey Burger,Monster Biscuit (outside California),Chocolate Shake,11.54807,9.370000000000001
Teriyaki Burger,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Mile High Bacon, Egg & Cheese Biscuit (outside California)",11.55435,15.97
"Burrito California, Steak",Monster Biscuit (outside California),OREO Cookie Shake,11.55843,7.13
Teriyaki Turkey Burger,Steak & Egg Burrito,The 1/3 lb. Western Bacon Thickburger,11.56038,12.77
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Mile High Bacon, Egg & Cheese Biscuit (outside California)","Chicken Taquitos, 5 Pieces",11.56932,11.97
Steak & Egg Burrito,Famous Star with Cheese,Big Chicken Fillet Sandwich,11.57411,12.67
Monster Biscuit (California only),OREO Cookie Shake,Turkey Burger,11.57942,9.370000000000001
Vanilla Shake,Monster Biscuit (California only),Jalapeno Turkey Burger,11.59206,11.17
Beer-Battered Cod Fish Sandwich,The 1/3 lb. Jalapeno Thickburger,Bacon & Egg Burrito,11.59804,11.57
Strawberry Shake,Jalapeno Turkey Burger,Monster Biscuit (California only),11.60059,10.17
Monster Biscuit (California only),Jalapeno Turkey Burger,Chocolate Shake,11.61011,9.07
The Big Carl,Loaded Breakfast Burrito,Southwest Chicken Soft Taco,11.61915,9.47
Charbroiled Chicken Club Sandwich,Steak & Egg Burrito,"Taco Salad, Chicken",11.63827,12.47
Bacon & Egg Burrito,The 1/2 lb. Jalapeno Thickburger,Fried Zucchini,11.65522,14.370000000000001
Steak & Egg Burrito,The 1/3 lb. Western Bacon Thickburger,Guacamole Turkey Burger,11.66427,18.57
"Sausage, Egg & Cheese Biscuit","Bacon, Egg & Cheese Biscuit (outside California)","Super Nachos, Chicken",11.66797,8.870000000000001
Big Country Breakfast Burrito,"Quesadilla, Steak","Quesadilla, Steak",11.69366,7.470000000000001
Single All-Natural Burger,Monster Biscuit (California only),"Hand-Breaded Chicken Tenders, 5 Pieces",11.69549,16.77
The 1/3 lb. Low Carb Thickburger,Big Country Breakfast Burrito,The 1/3 lb. Original Six Dollar Thickburger,11.69852,13.370000000000001
Bacon & Egg Burrito,"Chicken Taquitos, 5 Pieces","Taco Salad, Steak",11.70226,9.17
Steak & Egg Burrito,"Burrito California, Steak",The 1/3 lb. Western Bacon Thickburger,11.70305,10.83
"Sausage, Egg & Cheese Biscuit",Single All-Natural Burger,"Sausage, Egg & Cheese Biscuit",11.71099,10.57
Steak & Egg Burrito,"Taco Salad, Ground Beef",Jalapeno Turkey Burger,11.71434,9.37
Bacon & Egg Burrito,The 1/3 lb. Western Bacon Thickburger,"Burrito Especial, Steak",11.74122,11.370000000000001
"Quesadilla, Chicken",Loaded Breakfast Burrito,"Quesadilla, Chicken",11.75008,9.47
"Super Nachos, Steak",Bacon & Egg Burrito,Jalapeno Turkey Burger,11.75629,8.77
Big Country Breakfast Burrito,Strawberry Swirl Cheesecake,Double Western Bacon Cheeseburger,11.7578,7.7700000000000005
OREO Cookie Malt,Loaded Breakfast Burrito,"Hand-Breaded Chicken Tenders, 5 Pieces",11.76059,10.17
The 1/3 lb. Low Carb Thickburger,Vanilla Malt,Loaded Breakfast Burrito,11.7718,10.47
Big Chicken Fillet Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)","Grilled Cheese Breakfast Sandwich, Sausage",11.77332,12.07
The 1/3 lb. Low Carb Thickburger,Strawberry Malt,Loaded Breakfast Burrito,11.78821,10.47
Chocolate Malt,The 1/3 lb. Low Carb Thickburger,Loaded Breakfast Burrito,11.79687,9.67
"Grilled Cheese Breakfast Sandwich, Sausage",Famous Star with Cheese,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",11.80411,10.27
Big Country Breakfast Burrito,Strawberry Swirl Cheesecake,The 1/3 lb. Guacamole Bacon Thickburger,11.82138,10.57
"Street Taco, Chicken",The 1/2 lb. Original Six Dollar Thickburger,Monster Biscuit (outside California),11.8333,13.77
Bacon & Egg Burrito,"Taco Salad, Ground Beef",Charbroiled Chicken Club Sandwich,11.84877,10.469999999999999
Super Star with Cheese,Loaded Breakfast Burrito,Strawberry Swirl Cheesecake,11.85106,9.67
The 1/3 lb. Mile High Bacon Thickburger,Monster Biscuit (outside California),Kid's Hand-Breaded Chicken Tenders,11.86086,17.07
Steak & Egg Burrito,The 1/3 lb. Original Six Dollar Thickburger,"Quesadilla, Cheese",11.88108,11.87
Charbroiled Santa Fe Chicken Sandwich,Bacon & Egg Burrito,The 1/3 lb. Western Bacon Thickburger,11.88979,13.870000000000001
Charbroiled BBQ Chicken Sandwich,The Breakfast Burger,Monster Biscuit (outside California),11.89638,14.270000000000001
Monster Biscuit (outside California),"Hash Brown Nuggets, Medium",The Breakfast Burger,11.89682,11.07
"Burrito Especial, Chicken",Monster Biscuit (California only),The 1/2 lb. Low Carb Thickburger,11.90382,17.57
Big Country Breakfast Burrito,Kid's Hand-Breaded Chicken Tenders,The 1/2 lb. Jalapeno Thickburger,11.91656,15.07
"Taco Salad, Ground Beef","Bacon, Egg & Cheese Biscuit (California only)","Mile High Bacon, Egg & Cheese Biscuit (California only)",11.9169,8.67
Big Country Breakfast Burrito,The Breakfast Burger,Big Hamburger,11.9371,8.47
The 1/3 lb. Low Carb Thickburger,Steak & Egg Burrito,"Super Nachos, Chicken",11.94231,13.870000000000001
Vanilla Malt,Steak & Egg Burrito,Charbroiled Chicken Club Sandwich,11.95265,12.27
The 1/2 lb. Western Bacon Thickburger,Steak & Egg Burrito,"Chicken Stars, 6 Pieces",11.9591,15.57
"Hand-Breaded Chicken Tenders, 3 Pieces",Super Star with Cheese,Monster Biscuit (outside California),11.96286,14.37
Bacon & Egg Burrito,Famous Star with Cheese,Single All-Natural Burger,11.96465,11.07
Strawberry Malt,Steak & Egg Burrito,Charbroiled Chicken Club Sandwich,11.96907,12.27
Charbroiled Chicken Club Sandwich,Chocolate Malt,Steak & Egg Burrito,11.97773,11.469999999999999
"Taco Salad, Steak","Grilled Cheese Breakfast Sandwich, Bacon","Mile High Bacon, Egg & Cheese Biscuit (California only)",11.97808,9.370000000000001
The 1/3 lb. Western Bacon Thickburger,"Sausage, Egg & Cheese Biscuit","Grilled Cheese Breakfast Sandwich, Bacon",11.98331,11.57
Loaded Breakfast Burrito,Onion Rings,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",12.01355,9.67
The Breakfast Burger,"Grilled Cheese Breakfast Sandwich, Ham",OREO Cookie Shake,12.0215,7.87
"Sausage, Egg & Cheese Biscuit","Mile High Bacon, Egg & Cheese Biscuit (California only)",Vanilla Shake,12.03827,9.77
Chocolate Cake,The 1/2 lb. Original Six Dollar Thickburger,Steak & Egg Burrito,12.04566,11.969999999999999
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Sausage, Egg & Cheese Biscuit",Strawberry Shake,12.04681,8.77
Super Star with Cheese,"Burrito Mexicano, Chicken",Bacon & Egg Burrito,12.05479,12.969999999999999
"Mile High Bacon, Egg & Cheese Biscuit (California only)",Chocolate Shake,"Sausage, Egg & Cheese Biscuit",12.05633,7.67
Bacon & Egg Burrito,Western Bacon Cheeseburger,Vanilla Shake,12.06797,12.87
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Mile High Bacon, Egg & Cheese Biscuit (California only)","Quesadilla, Steak",12.07078,9.97
Western Bacon Cheeseburger,Strawberry Shake,Bacon & Egg Burrito,12.0765,11.870000000000001
The 1/2 lb. Low Carb Thickburger,Monster Biscuit (outside California),"Quesadilla, Cheese",12.07674,14.270000000000001
Bacon & Egg Burrito,Western Bacon Cheeseburger,Chocolate Shake,12.08602,10.77
The 1/3 lb. Original Six Dollar Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)","Mile High Bacon, Egg & Cheese Biscuit (outside California)",12.09366,11.370000000000001
"Grilled Cheese Breakfast Sandwich, Bacon","Grilled Cheese Breakfast Sandwich, Sausage","Taco Salad, Ground Beef",12.10976,8.870000000000001
"Grilled Cheese Breakfast Sandwich, Ham","Grilled Cheese Breakfast Sandwich, Sausage",The 1/3 lb. Western Bacon Thickburger,12.17055,12.27
The 1/2 lb. Jalapeno Thickburger,Kid's Cheeseburger,Bacon & Egg Burrito,12.18677,10.870000000000001
"Mile High Bacon, Egg & Cheese Biscuit (California only)",The 1/3 lb. Original Six Dollar Thickburger,"Grilled Cheese Breakfast Sandwich, Ham",12.20323,12.07
Big Country Breakfast Burrito,Teriyaki Turkey Burger,The Breakfast Burger,12.20676,9.17
Double All-Natural Burger,"Chicken Taquitos, 3 Pieces",Bacon & Egg Burrito,12.21161,14.27
Double All-Natural Burger,Charbroiled Chicken Salad (add dressing),Steak & Egg Burrito,12.24729,18.57
The 1/3 lb. Jalapeno Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage","Bacon, Egg & Cheese Biscuit (outside California)",12.27835,10.870000000000001
Jalapeno Turkey Burger,Bacon & Egg Burrito,Super Star with Cheese,12.28648,9.870000000000001
The Breakfast Burger,"Chicken Stars, 9 Pieces",Monster Biscuit (outside California),12.29532,13.47
The 1/2 lb. Low Carb Thickburger,"Quesadilla, Chicken",Big Country Breakfast Burrito,12.30127,12.770000000000001
Guacamole Turkey Burger,Big Country Breakfast Burrito,The Breakfast Burger,12.31065,14.97
Monster Biscuit (California only),The Breakfast Burger,"Chicken Taquitos, 3 Pieces",12.31126,12.47
"Burrito California, Steak",Big Country Breakfast Burrito,The Breakfast Burger,12.34943,7.23
Steak & Egg Burrito,OREO Cookie Shake,"Quesadilla, Steak",12.40432,8.17
Steak & Egg Burrito,Southwest Chicken Soft Taco,The 1/2 lb. Original Six Dollar Thickburger,12.40727,13.07
"Street Taco, Chicken",The 1/2 lb. Guacamole Bacon Thickburger,Steak & Egg Burrito,12.41312,13.870000000000001
Big Chicken Fillet Sandwich,The 1/2 lb. Low Carb Thickburger,Steak & Egg Burrito,12.47984,16.169999999999998
Beer-Battered Cod Fish Sandwich,The Breakfast Burger,Steak & Egg Burrito,12.4904,12.469999999999999
Beer-Battered Cod Fish Sandwich,Monster Biscuit (outside California),"Grilled Cheese Breakfast Sandwich, Sausage",12.49482,13.17
Monster Biscuit (California only),"Hash Brown Nuggets, Large","Grilled Cheese Breakfast Sandwich, Sausage",12.50302,11.47
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Burrito Mexicano, Steak",Loaded Breakfast Burrito,12.50395,10.27
"Hand-Breaded Chicken Tenders, 5 Pieces",Bacon & Egg Burrito,Double Western Bacon Cheeseburger,12.51835,11.57
Steak & Egg Burrito,"Hand-Breaded Chicken Tenders, 3 Pieces",The 1/2 lb. Western Bacon Thickburger,12.55684,15.57
"Burrito Especial, Chicken",Loaded Breakfast Burrito,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",12.56619,12.770000000000001
The 1/3 lb. Guacamole Bacon Thickburger,Bacon & Egg Burrito,"Hand-Breaded Chicken Tenders, 5 Pieces",12.58193,14.370000000000001
"Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Mile High Bacon Thickburger,"Grilled Cheese Breakfast Sandwich, Bacon",12.65495,11.57
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Burrito Mexicano, Chicken",Monster Biscuit (outside California),12.67648,15.270000000000001
The 1/2 lb. Original Six Dollar Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)","Bacon, Egg & Cheese Biscuit (California only)",12.69858,11.370000000000001
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/2 lb. Low Carb Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage",12.70984,13.770000000000001
Double All-Natural Burger,"Bacon, Egg & Cheese Biscuit (outside California)","Grilled Cheese Breakfast Sandwich, Ham",12.73584,14.270000000000001
Monster Biscuit (California only),"Sausage, Egg & Cheese Biscuit",Charbroiled Chicken Club Sandwich,12.8122,14.07
Monster Biscuit (California only),"Burrito Especial, Steak","Grilled Cheese Breakfast Sandwich, Sausage",12.8311,12.270000000000001
Charbroiled Chicken Club Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage",Loaded Breakfast Burrito,12.85431,12.270000000000001
Western Bacon Cheeseburger,"Grilled Cheese Breakfast Sandwich, Ham",Loaded Breakfast Burrito,12.86056,13.57
Bacon & Egg Burrito,The 1/2 lb. Low Carb Thickburger,Single All-Natural Burger,12.87038,14.57
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Jalapeno Turkey Burger,Monster Biscuit (outside California),12.90817,12.17
Western Bacon Cheeseburger,"Bacon, Egg & Cheese Biscuit (California only)",Monster Biscuit (California only),12.91003,15.37
"Bacon, Egg & Cheese Biscuit (California only)","Taco Salad, Steak",Big Country Breakfast Burrito,12.9142,8.17
Monster Biscuit (California only),"Mile High Bacon, Egg & Cheese Biscuit (California only)","Quesadilla, Cheese",12.91948,11.97
