Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
"Taquito with Potato, Egg & Cheese Whatameal",721,37,59,19,1,4,1750,335,650,10,0,4.19,0.6051282051282052,3.4358974358974357,1.1692307692307693,1.4785214785214784,2.243589743589744,1.5384615384615385
"Taquito with Potato, No Cheese",173,21,38,15,1,2,880,325,400,6,0,2.54,0.6333333333333334,5.416666666666667,1.5,1.3636363636363635,1.8333333333333335,1.5
"Taquito with Sausage, Egg & Cheese",177,26,28,19,1,1,1050,345,430,10,0,2.54,0.43410852713178294,5.348837209302325,1.7674418604651163,1.570522500755059,2.0348837209302326,2.3255813953488373
"Taquito with Sausage, Egg & Cheese Whatameal",711,37,49,21,1,3,1650,345,620,12,0,4.19,0.5268817204301075,3.7096774193548385,1.3548387096774195,1.550062840385421,2.217741935483871,1.935483870967742
"Taquito with Sausage, No Cheese",165,23,28,16,1,1,840,335,380,8,0,2.54,0.49122807017543857,5.87719298245614,1.6842105263157894,1.572112098427888,1.842105263157895,2.1052631578947367
Grilled Cheese Kid's Meal,704,42,153,19,71,3,1510,40,1070,12,0,3.39,0.9532710280373832,0.24922118380062305,0.7102803738317758,1.0195412064570943,1.1760124610591902,1.1214953271028036
Grilled Cheese Kid's Meal with Lower Calorie Sides,459,31,82,24,32,1,1440,55,730,11,0,6.49,0.7488584474885844,0.502283105022831,1.3150684931506849,1.1030065824586373,1.643835616438356,1.5068493150684932
Justaburger Kid's Meal,681,26,145,17,72,4,950,20,860,5,0,3.19,1.124031007751938,0.15503875968992248,0.7906976744186046,0.7852612503775295,0.9205426356589147,0.5813953488372093
Justaburger Kid's Meal with Lower Calorie Sides,435,14,75,22,33,3,890,35,520,5,0,5.59,0.9615384615384615,0.44871794871794873,1.6923076923076925,0.6993006993006994,1.4262820512820513,0.9615384615384616
Kids Grilled Cheese,140,28,42,16,4,0,1300,40,510,10,0,3.39,0.5490196078431373,0.5228758169934641,1.2549019607843137,1.4260249554367201,2.1241830065359477,1.9607843137254901
Kids Justaburger,117,11,35,14,5,1,750,20,300,3,0,3.19,0.7777777777777778,0.4444444444444445,1.8666666666666667,0.9523809523809523,2.0833333333333335,1.0
Whatachick'n Bites 4 Piece Kid's Meal,745,30,135,23,69,4,1130,50,880,5,0,3.79,1.0227272727272727,0.3787878787878788,1.0454545454545454,0.8854781582054309,1.0700757575757578,0.5681818181818182
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,500,18,65,28,29,3,1070,65,540,5,0,6.99,0.8024691358024691,0.8024691358024691,2.074074074074074,0.8658008658008658,1.6512345679012346,0.9259259259259258
Whatachick'n Strips 2 Piece Kid's Meal,747,34,142,20,69,4,1250,45,940,5,0,3.79,1.0070921985815604,0.3191489361702128,0.851063829787234,0.9394860458690245,1.1081560283687943,0.5319148936170213
Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,501,22,71,25,29,3,1190,55,590,5,0,5.99,0.8022598870056498,0.6214689265536724,1.694915254237288,0.9685230024213075,1.6807909604519775,0.847457627118644
Apple & Cranberry Grilled Chicken Salad,342,12,38,33,24,12,780,110,380,7,0,6.29,0.6666666666666667,1.929824561403509,3.473684210526316,0.8202323991797676,1.710526315789474,1.8421052631578945
Apple & Cranberry Salad,227,10,36,9,24,10,230,35,250,6,0,6.29,0.96,0.9333333333333335,1.44,1.0389610389610389,0.7666666666666667,2.4
Apple & Cranberry Whatachick'n Salad,342,20,47,34,24,10,710,105,500,13,0,6.29,0.6266666666666667,1.4,2.72,1.0389610389610389,1.1833333333333333,2.6
"French Fries, Large",170,28,70,7,1,6,350,0,560,4,0,2.09,0.8333333333333334,0.0,0.5,1.2987012987012987,0.5208333333333334,0.7142857142857143
"French Fries, Medium",128,21,52,5,1,4,260,0,420,3,0,1.84,0.8253968253968255,0.0,0.47619047619047616,1.2987012987012987,0.5158730158730159,0.7142857142857143
"French Fries, Small",85,14,35,3,0,3,170,0,280,2,0,1.54,0.8333333333333334,0.0,0.4285714285714286,1.2987012987012987,0.5059523809523809,0.7142857142857143
Garden Salad,224,9,9,9,3,9,250,30,160,6,0,4.04,0.375,1.25,2.25,1.4610389610389611,1.3020833333333335,3.75
Garden Salad with Grilled Chicken,339,12,12,33,3,10,810,110,290,7,0,5.99,0.27586206896551724,2.528735632183908,4.551724137931035,1.0747872816838333,2.327586206896552,2.413793103448276
Garden Salad with Whatachick'n,339,20,21,34,3,9,730,105,400,13,0,5.99,0.35,1.7500000000000002,3.4000000000000004,1.2987012987012987,1.5208333333333333,3.25
Large French Fry,170,28,70,7,1,6,350,0,560,4,0,2.09,0.8333333333333334,0.0,0.5,1.2987012987012987,0.5208333333333334,0.7142857142857143
Large Onion Rings,182,33,65,9,4,8,860,0,600,5,0,2.39,0.7222222222222223,0.0,0.6,1.4285714285714286,1.1944444444444444,0.8333333333333334
Medium French Fry,128,21,52,5,1,4,260,0,420,3,0,2.09,0.8253968253968255,0.0,0.47619047619047616,1.2987012987012987,0.5158730158730159,0.7142857142857143
Medium Onion Rings,121,22,43,6,3,5,570,0,400,3,0,2.39,0.7166666666666667,0.0,0.6,1.4285714285714286,1.1875,0.75
"Onion Rings, Large",136,25,49,7,3,6,650,0,450,4,0,2.39,0.7259259259259259,0.0,0.6222222222222222,1.4430014430014428,1.2037037037037037,0.8888888888888888
"Onion Rings, Medium",91,17,32,4,2,4,430,0,300,3,0,2.09,0.7111111111111111,0.0,0.5333333333333333,1.4718614718614718,1.1944444444444444,1.0
Small French Fry,85,14,35,3,0,3,170,0,280,2,0,2.09,0.8333333333333334,0.0,0.4285714285714286,1.2987012987012987,0.5059523809523809,0.7142857142857143
Hot Apple Pie,86,14,34,3,7,2,260,0,270,5,0,0.99,0.8395061728395061,0.0,0.4444444444444445,1.3468013468013467,0.8024691358024691,1.8518518518518516
Hot Lemon Pie,91,16,41,4,12,3,230,0,320,5,0,0.99,0.8541666666666666,0.0,0.5,1.2987012987012987,0.5989583333333334,1.5625
Large White Bun,108,5,56,9,9,2,520,0,300,1,0,1.84,1.2444444444444445,0.0,1.2,0.4329004329004329,1.4444444444444446,0.33333333333333337
Texas Toast (2 Slices),80,2,42,6,4,0,440,0,220,0,0,0.40,1.272727272727273,0.0,1.0909090909090908,0.23612750885478156,1.6666666666666667,0.0
Whole Grain Bun,91,4,44,10,10,7,290,0,220,1,0,2.64,1.3333333333333335,0.0,1.8181818181818183,0.47225501770956313,1.0984848484848484,0.45454545454545453
