Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Kosher Grilled Cheese with Veggie Bacon (Regional),,27.0,38.0,19.0,3.0,1.0,1080.0,55.0,480.0,12.0,0.0,0.5277777777777778,0.7638888888888888,1.4610389610389611,1.875,0.2638888888888889,0
Kosher Maple Sugar Bacon Breakfast Sandwich,,39.0,50.0,18.0,11.0,3.0,1050.0,180.0,630.0,14.0,0.0,0.5291005291005291,1.9047619047619049,1.6079158936301794,1.3888888888888893,0.19047619047619047,0
Kosher Maple Sugar Bacon Wake-Up Wrap,,14.0,19.0,9.0,4.0,1.0,650.0,95.0,240.0,4.5,0.0,0.5277777777777778,2.6388888888888893,1.5151515151515151,2.2569444444444446,0.25,0
Kosher Tuna Melt on a Croissant,,34.0,43.0,22.0,6.0,2.0,600.0,45.0,570.0,14.0,0.0,0.5029239766081871,0.5263157894736842,1.5493278651173388,0.8771929824561403,0.2573099415204679,$3.69
Kosher Tuna Salad on a Plain Bagel,,9.0,69.0,21.0,6.0,5.0,840.0,20.0,440.0,1.0,0.0,1.0454545454545456,0.30303030303030304,0.5312868949232585,1.5909090909090908,0.31818181818181823,$3.49
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,,37.0,46.0,25.0,6.0,3.0,1070.0,180.0,620.0,14.0,0.0,0.4946236559139785,1.9354838709677424,1.5500628403854209,1.4381720430107527,0.26881720430107525,$3.09
Kosher Veggie Bacon and Veggie Sausage Wake-Up Wrap,,13.0,17.0,12.0,1.0,1.0,660.0,95.0,240.0,4.5,0.0,0.4722222222222222,2.6388888888888893,1.406926406926407,2.291666666666667,0.33333333333333337,0
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,,17.0,68.0,21.0,6.0,5.0,1190.0,180.0,510.0,5.0,0.0,0.8888888888888891,2.3529411764705883,0.8658008658008658,1.9444444444444449,0.27450980392156865,0
Kosher Veggie Bacon Wake-Up Wrap,,12.0,15.0,8.0,1.0,1.0,530.0,95.0,200.0,4.5,0.0,0.5,3.1666666666666665,1.5584415584415583,2.208333333333333,0.26666666666666666,0
Kosher Veggie Sausage Egg and Cheese on a Croissant,,33.0,44.0,23.0,6.0,2.0,840.0,180.0,570.0,13.0,0.0,0.5146198830409358,2.1052631578947367,1.5037593984962403,1.2280701754385963,0.2690058479532164,0
Kosher Veggie Sausage Wake-Up Wrap,,11.0,16.0,11.0,1.0,1.0,540.0,95.0,210.0,4.0,0.0,0.507936507936508,3.0158730158730163,1.3605442176870748,2.1428571428571432,0.34920634920634924,0
Blueberry Muffin,,15.0,76.0,6.0,43.0,2.0,390.0,60.0,460.0,3.0,0.0,1.1014492753623188,0.8695652173913043,0.846979107848673,0.7065217391304348,0.08695652173913042,0
Chocolate Chip Muffin,,21.0,83.0,7.0,50.0,2.0,400.0,60.0,550.0,6.0,0.0,1.0060606060606059,0.7272727272727273,0.9917355371900828,0.6060606060606061,0.08484848484848485,0
Corn Muffin,,16.0,72.0,7.0,30.0,1.0,680.0,65.0,460.0,3.0,0.0,1.0434782608695654,0.9420289855072465,0.9034443817052512,1.2318840579710144,0.10144927536231883,$5.99
Pumpkin Muffin,,24.0,77.0,6.0,40.0,2.0,400.0,50.0,550.0,5.0,0.0,0.9333333333333336,0.6060606060606061,1.1334120425029517,0.6060606060606061,0.07272727272727274,0
Multigrain Brown Sugar Oatmeal with Dried Fruit Topping,,2.0,66.0,5.0,35.0,7.0,250.0,0.0,310.0,0.0,0.0,1.4193548387096775,0.0,0.1675743611227482,0.6720430107526881,0.10752688172043012,0
Biscuit,,14.0,32.0,5.0,2.0,1.0,640.0,10.0,270.0,9.0,0.0,0.7901234567901235,0.2469135802469136,1.3468013468013469,1.9753086419753083,0.12345679012345677,0
English Muffin,,2.0,34.0,6.0,3.0,1.0,250.0,0.0,180.0,0.0,0.0,1.2592592592592593,0.0,0.28860028860028863,1.1574074074074074,0.22222222222222224,0
Gluten Free Fudge Brownie,,16.0,48.0,3.0,34.0,2.0,240.0,60.0,350.0,2.0,0.0,0.9142857142857144,1.1428571428571432,1.1873840445269015,0.5714285714285715,0.05714285714285715,0
Plain Croissant,,18.0,38.0,6.0,6.0,0.0,250.0,0.0,340.0,8.0,0.0,0.7450980392156863,0.0,1.3750954927425516,0.6127450980392157,0.1176470588235294,$1.49
Pretzel Bites with Mustard,,2.0,35.0,7.0,1.0,1.0,1430.0,0.0,190.0,0.5,0.0,1.2280701754385963,0.0,0.2734107997265892,6.271929824561402,0.2456140350877193,0
All You Can Meat Breakfast Sandwich,,56.0,42.0,31.0,7.0,1.0,1540.0,235.0,800.0,21.0,0.0,0.35,1.9583333333333333,1.8181818181818183,1.6041666666666667,0.25833333333333336,$3.99
All You Can Meat Wake-Up Wrap,,23.0,15.0,15.0,1.0,1.0,920.0,125.0,330.0,8.0,0.0,0.30303030303030304,2.525252525252525,1.8103109012199925,2.3232323232323235,0.30303030303030304,0
"Bacon, Egg & Cheese on a Plain Bagel",,18.0,66.0,23.0,6.0,4.0,1170.0,185.0,520.0,6.0,0.0,0.8461538461538461,2.371794871794872,0.8991008991008992,1.875,0.2948717948717949,$5.79
"Bacon, Egg & Cheese on Croissant",,35.0,41.0,19.0,6.0,1.0,800.0,185.0,560.0,14.0,0.0,0.4880952380952381,2.202380952380953,1.6233766233766234,1.1904761904761905,0.2261904761904762,$3.49
"Bacon, Egg & Cheese on English Muffin",,19.0,37.0,18.0,4.0,1.0,800.0,185.0,390.0,6.0,0.0,0.6324786324786325,3.1623931623931623,1.2654012654012654,1.709401709401709,0.3076923076923077,0
"Bacon, Egg & Cheese Wake-Up Wrap",,13.0,15.0,9.0,1.0,1.0,550.0,100.0,210.0,5.0,0.0,0.4761904761904762,3.1746031746031744,1.6079158936301794,2.182539682539683,0.2857142857142857,$2.49
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,,23.0,40.0,22.0,15.0,1.0,1040.0,210.0,460.0,8.0,0.0,0.5797101449275363,3.043478260869565,1.2987012987012987,1.884057971014493,0.31884057971014496,$6.19
Big n' Toasted (Regional),,38.0,41.0,29.0,3.0,0.0,1200.0,360.0,620.0,12.0,0.0,0.4408602150537635,3.870967741935485,1.591956430666108,1.6129032258064515,0.3118279569892473,$14.99
"Biscuit, Bacon, Fried Egg and Cheese",,31.0,34.0,17.0,2.0,1.0,1180.0,195.0,490.0,15.0,0.0,0.4625850340136055,2.6530612244897958,1.643254704479194,2.006802721088436,0.23129251700680276,$16.99
Chicken Biscuit,,22.0,46.0,21.0,3.0,1.0,1080.0,45.0,460.0,11.0,0.0,0.6666666666666667,0.6521739130434783,1.2422360248447206,1.956521739130435,0.3043478260869565,$2.99
Chicken Croissant Sandwich (Regional),,40.0,54.0,29.0,8.0,1.0,1200.0,65.0,690.0,15.0,0.0,0.5217391304347827,0.6280193236714976,1.5057406361754189,1.4492753623188406,0.2801932367149759,$5.99
Double Sausage Breakfast Sandwich,,53.0,68.0,35.0,7.0,5.0,1970.0,250.0,890.0,19.0,0.0,0.5093632958801498,1.872659176029963,1.5467678389026704,1.8445692883895133,0.2621722846441948,0
Egg & Cheese on a Plain Bagel,,13.0,66.0,19.0,6.0,4.0,1010.0,175.0,460.0,5.0,0.0,0.9565217391304348,2.5362318840579707,0.7340485601355167,1.8297101449275364,0.2753623188405797,$1.39
Egg & Cheese on Croissant,,31.0,40.0,15.0,6.0,1.0,640.0,175.0,500.0,13.0,0.0,0.5333333333333333,2.333333333333333,1.6103896103896105,1.0666666666666669,0.2,0
Egg & Cheese on English Muffin,,15.0,37.0,14.0,4.0,1.0,640.0,175.0,340.0,5.0,0.0,0.7254901960784315,3.431372549019608,1.1459129106187929,1.568627450980392,0.27450980392156865,0
Grilled Cheese (Regional),,24.0,37.0,17.0,3.0,0.0,960.0,50.0,430.0,11.0,0.0,0.5736434108527132,0.7751937984496124,1.4497130776200544,1.8604651162790695,0.26356589147286824,$2.99
Grilled Cheese with Bacon (Regional),,29.0,37.0,21.0,3.0,0.0,1120.0,60.0,490.0,13.0,0.0,0.5034013605442177,0.8163265306122449,1.5372382719321496,1.9047619047619049,0.2857142857142857,$3.99
Grilled Cheese with Ham (Regional),,25.0,38.0,22.0,4.0,0.0,1220.0,60.0,460.0,12.0,0.0,0.5507246376811594,0.8695652173913043,1.4116318464144553,2.210144927536232,0.31884057971014496,$5.99
"Ham, Egg & Cheese on a Plain Bagel",,14.0,67.0,24.0,7.0,4.0,1270.0,190.0,490.0,5.0,0.0,0.91156462585034,2.5850340136054424,0.7421150278293135,2.159863945578232,0.32653061224489793,0
"Ham, Egg & Cheese on Croissant",,32.0,41.0,19.0,7.0,1.0,900.0,190.0,530.0,13.0,0.0,0.5157232704402516,2.3899371069182394,1.5682430776770402,1.4150943396226416,0.2389937106918239,0
"Ham, Egg & Cheese on English Muffin",,15.0,37.0,19.0,4.0,1.0,900.0,190.0,360.0,5.0,0.0,0.6851851851851852,3.5185185185185186,1.0822510822510822,2.083333333333333,0.35185185185185186,$5.59
Ham and Cheese Rollups,,13.0,27.0,13.0,2.0,1.0,1050.0,40.0,280.0,6.0,0.0,0.6428571428571429,0.9523809523809524,1.2059369202226344,3.125,0.30952380952380953,$21.99
Maple Sugar Bacon Breakfast Sandwich,,40.0,47.0,22.0,12.0,2.0,960.0,195.0,640.0,16.0,0.0,0.4895833333333334,2.03125,1.6233766233766234,1.25,0.2291666666666667,$3.69
Maple Sugar Bacon Wake-Up Wrap,,15.0,18.0,11.0,4.0,1.0,630.0,105.0,250.0,6.0,0.0,0.48,2.8,1.5584415584415583,2.1,0.2933333333333333,0
"Sausage, Egg & Cheese on a Plain Bagel",,33.0,68.0,27.0,7.0,4.0,1490.0,215.0,680.0,12.0,0.0,0.6666666666666667,2.107843137254902,1.2605042016806722,1.825980392156863,0.2647058823529412,$1.99
"Sausage, Egg & Cheese on Croissant",,51.0,41.0,22.0,6.0,1.0,1120.0,215.0,710.0,20.0,0.0,0.38497652582159625,2.0187793427230045,1.865739893908908,1.3145539906103283,0.20657276995305165,$5.79
"Sausage, Egg & Cheese on English Muffin",,34.0,37.0,22.0,4.0,1.0,1120.0,215.0,550.0,12.0,0.0,0.4484848484848485,2.6060606060606064,1.6056670602125147,1.6969696969696968,0.26666666666666666,0
"Sausage, Egg & Cheese Wake-Up Wrap",,20.0,15.0,11.0,1.0,1.0,710.0,115.0,290.0,8.0,0.0,0.3448275862068966,2.6436781609195403,1.7913121361397224,2.0402298850574714,0.25287356321839083,0
Sausage Biscuit,,34.0,32.0,13.0,2.0,1.0,1120.0,45.0,490.0,16.0,0.0,0.435374149659864,0.6122448979591837,1.8022793532997612,1.9047619047619049,0.17687074829931973,0
Spam Breakfast Sandwich,,42.0,42.0,20.0,7.0,1.0,1210.0,200.0,630.0,16.0,0.0,0.4444444444444445,2.1164021164021163,1.7316017316017316,1.6005291005291007,0.21164021164021166,$3.69
Turkey Sausage Sandwich on English Muffin,,21.0,37.0,25.0,4.0,1.0,1110.0,240.0,450.0,7.0,0.0,0.5481481481481482,3.5555555555555562,1.2121212121212122,2.055555555555556,0.3703703703703704,$5.79
Veggie Egg White Sandwich on an English Muffin,,10.0,38.0,15.0,4.0,1.0,730.0,20.0,310.0,5.0,0.0,0.8172043010752688,0.4301075268817205,0.8378718056137411,1.9623655913978495,0.3225806451612903,$6.19
Waffle Breaded Chicken Tenders,,15.0,19.0,19.0,2.0,0.0,650.0,45.0,290.0,3.0,0.0,0.4367816091954024,1.0344827586206895,1.3434841021047916,1.8678160919540232,0.4367816091954024,0
"Extra Thick Shake, Chocolate",,20.0,92.0,19.0,85.0,3.0,320.0,70.0,620.0,13.0,0.5,0.989247311827957,0.7526881720430108,0.8378718056137411,0.4301075268817205,0.2043010752688172,0
"Extra Thick Shake, Vanilla",,19.0,54.0,18.0,51.0,1.0,300.0,70.0,460.0,12.0,0.5,0.7826086956521741,1.0144927536231885,1.0728402032749855,0.5434782608695653,0.2608695652173913,0
M&M Mix-In,,27.0,89.0,16.0,82.0,3.0,270.0,60.0,660.0,17.0,0.5,0.8989898989898991,0.6060606060606061,1.062573789846517,0.3409090909090909,0.16161616161616166,0
Orep Mix-In,,21.0,70.0,14.0,55.0,2.0,360.0,55.0,510.0,11.0,0.5,0.9150326797385622,0.7189542483660132,1.0695187165775402,0.5882352941176471,0.18300653594771246,0
Soft Serve Cone,,9.0,35.0,9.0,27.0,1.0,160.0,35.0,260.0,6.0,0.0,0.8974358974358975,0.8974358974358975,0.8991008991008992,0.5128205128205129,0.2307692307692308,0
Strawberry Coolatta Float,,6.0,56.0,6.0,54.0,1.0,105.0,25.0,300.0,4.0,0.0,1.2444444444444445,0.5555555555555556,0.5194805194805194,0.2916666666666667,0.13333333333333333,0
